DOMAIN_ID,REPORT_SPECIES_ID,SECTION_ID,NAME
1,10021,80520,B
1,10021,81477,K
1,10021,82420,J
1,10021,84339,E
1,10021,85740,U
1,10021,86691,V
1,10021,88591,I
1,10021,90397,A
1,10021,94013,O
1,10021,94812,Q
1,10021,96260,R
1,10021,97030,T
1,10021,98425,S
1,10021,99669,L
1,10021,100665,M
1,10021,102020,P
1,10022,73033,H
1,10022,77502,Y
1,10022,78667,D
1,10022,79919,9
1,10022,80649,B
1,10022,81622,K
1,10022,82560,J
1,10022,84463,E
1,10022,85811,U
1,10022,87030,V
1,10022,88732,I
1,10022,90542,A
1,10022,94168,O
1,10022,94973,Q
1,10022,96404,R
1,10022,97365,T
1,10022,98759,S
1,10022,100003,L
1,10022,101007,M
1,10022,102349,P
1,10023,73031,H
1,10023,77504,Y
1,10023,78665,D
1,10023,79916,9
1,10023,80648,B
1,10023,81619,K
1,10023,82558,J
1,10023,84461,E
1,10023,85813,U
1,10023,86836,V
1,10023,88729,I
1,10023,90540,A
1,10023,94165,O
1,10023,94974,Q
1,10023,96405,R
1,10023,97173,T
1,10023,98568,S
1,10023,99812,L
1,10023,100803,M
1,10023,102155,P
1,10024,73035,H
1,10024,77505,Y
1,10024,78668,D
1,10024,79922,9
1,10024,80651,B
1,10024,81204,B 850
1,10024,81625,K
1,10024,82563,J
1,10024,83048,Y 897
1,10024,84466,E
1,10024,85611,D 880
1,10024,85815,U
1,10024,86398,Y 898
1,10024,86838,V
1,10024,88200,U 830
1,10024,88734,I
1,10024,90546,A
1,10024,91709,A 873
1,10024,93683,V 889
1,10024,94170,O
1,10024,94976,Q
1,10024,96408,R
1,10024,97175,T
1,10024,98570,S
1,10024,99590,Y 896
1,10024,99814,L
1,10024,100805,M
1,10024,102157,P
1,10024,107747,H 897
1,10025,72918,H
1,10025,77507,Y
1,10025,78555,D
1,10025,79918,9
1,10025,80574,B
1,10025,81618,K
1,10025,82557,J
1,10025,84464,E
1,10025,85812,U
1,10025,86714,V
1,10025,88728,I
1,10025,90541,A
1,10025,94164,O
1,10025,94858,Q
1,10025,96403,R
1,10025,97053,T
1,10025,98448,S
1,10025,99692,L
1,10025,100688,M
1,10025,102043,P
1,10026,72919,H
1,10026,77515,Y
1,10026,78556,D
1,10026,79920,9
1,10026,80575,B
1,10026,81623,K
1,10026,82562,J
1,10026,84465,E
1,10026,85814,U
1,10026,86715,V
1,10026,88731,I
1,10026,90544,A
1,10026,94167,O
1,10026,94859,Q
1,10026,96406,R
1,10026,97054,T
1,10026,98449,S
1,10026,99693,L
1,10026,100689,M
1,10026,102044,P
1,10027,73036,H
1,10027,77506,Y
1,10027,78669,D
1,10027,79923,9
1,10027,80652,B
1,10027,81626,K
1,10027,82565,J
1,10027,84467,E
1,10027,85816,U
1,10027,86841,V
1,10027,88735,I
1,10027,90547,A
1,10027,94171,O
1,10027,94977,Q
1,10027,96409,R
1,10027,97178,T
1,10027,98573,S
1,10027,99817,L
1,10027,100808,M
1,10027,102160,P
1,10028,73037,H
1,10028,77508,Y
1,10028,78670,D
1,10028,79924,9
1,10028,80653,B
1,10028,81629,K
1,10028,82567,J
1,10028,84468,E
1,10028,85817,U
1,10028,86842,V
1,10028,88736,I
1,10028,90548,A
1,10028,94172,O
1,10028,94978,Q
1,10028,96410,R
1,10028,97179,T
1,10028,98574,S
1,10028,99818,L
1,10028,100809,M
1,10028,102161,P
1,10029,73041,H
1,10029,77513,Y
1,10029,78672,D
1,10029,79926,9
1,10029,80657,B
1,10029,81631,K
1,10029,82569,J
1,10029,84470,E
1,10029,85819,U
1,10029,86844,V
1,10029,88738,I
1,10029,90550,A
1,10029,94174,O
1,10029,94981,Q
1,10029,96412,R
1,10029,97181,T
1,10029,98576,S
1,10029,99820,L
1,10029,100811,M
1,10029,102163,P
1,10030,73042,H
1,10030,77514,Y
1,10030,78673,D
1,10030,79927,9
1,10030,80658,B
1,10030,81634,K
1,10030,82571,J
1,10030,84471,E
1,10030,85820,U
1,10030,86845,V
1,10030,88739,I
1,10030,90551,A
1,10030,94176,O
1,10030,94983,Q
1,10030,96413,R
1,10030,97182,T
1,10030,98577,S
1,10030,99821,L
1,10030,100812,M
1,10030,102164,P
1,10031,73043,H
1,10031,77517,Y
1,10031,78675,D
1,10031,79928,9
1,10031,80660,B
1,10031,81641,K
1,10031,82573,J
1,10031,84472,E
1,10031,85821,U
1,10031,86846,V
1,10031,88741,I
1,10031,90552,A
1,10031,94179,O
1,10031,94984,Q
1,10031,96416,R
1,10031,97183,T
1,10031,98578,S
1,10031,99822,L
1,10031,100813,M
1,10031,102165,P
1,10032,73046,H
1,10032,77518,Y
1,10032,78676,D
1,10032,79929,9
1,10032,80662,B
1,10032,81635,K
1,10032,82574,J
1,10032,84473,E 810
1,10032,86205,U
1,10032,87046,V
1,10032,88744,I
1,10032,90553,A
1,10032,94180,O
1,10032,94986,Q
1,10032,96418,R
1,10032,97381,T
1,10032,98774,S
1,10032,100019,L 810
1,10032,101022,M
1,10032,102364,P
1,10032,137910,L
1,10033,73047,H
1,10033,77520,Y
1,10033,78678,D
1,10033,79930,9
1,10033,80664,B
1,10033,81636,K
1,10033,82576,J
1,10033,84474,E
1,10033,86206,U
1,10033,87029,V
1,10033,88745,I
1,10033,90556,A
1,10033,94182,O
1,10033,94988,Q
1,10033,96420,R
1,10033,97364,T
1,10033,98758,S
1,10033,100002,L
1,10033,101006,M
1,10033,102348,P
1,10035,73048,H
1,10035,77521,Y
1,10035,78679,D
1,10035,79931,9
1,10035,80663,B
1,10035,81638,K
1,10035,82575,J
1,10035,84475,E
1,10035,86208,U
1,10035,87050,V
1,10035,88748,I
1,10035,90557,A
1,10035,94183,O
1,10035,94989,Q
1,10035,96422,R
1,10035,97386,T
1,10035,98779,S
1,10035,100022,L
1,10035,101025,M
1,10035,102367,P
1,10036,73050,H
1,10036,77523,Y
1,10036,78680,D
1,10036,79932,9
1,10036,80665,B
1,10036,81637,K
1,10036,82577,J
1,10036,84476,E
1,10036,86207,U
1,10036,87012,V
1,10036,88746,I
1,10036,90558,A
1,10036,94184,O
1,10036,94990,Q
1,10036,96421,R
1,10036,97347,T
1,10036,98741,S
1,10036,99985,L
1,10036,100989,M
1,10036,102331,P
1,10037,73051,H
1,10037,77524,Y
1,10037,78683,D
1,10037,79935,9
1,10037,80666,B
1,10037,81640,K
1,10037,82579,J
1,10037,84477,E
1,10037,86209,U
1,10037,87040,V
1,10037,88750,I
1,10037,90561,A
1,10037,94186,O
1,10037,94991,Q
1,10037,96424,R
1,10037,97374,T
1,10037,98768,S
1,10037,100012,L
1,10037,101016,M
1,10037,102358,P
1,10039,73697,H
1,10040,72895,H
1,10040,77386,Y
1,10040,78534,D
1,10040,79800,9
1,10040,80552,B
1,10040,81498,K
1,10040,82441,J
1,10040,84359,E
1,10040,85743,U
1,10040,87039,V
1,10040,88612,I
1,10040,90418,A
1,10040,94038,O
1,10040,94837,Q
1,10040,96281,R
1,10040,97373,T
1,10040,98767,S
1,10040,100011,L
1,10040,101015,M
1,10040,102357,P
1,10054,70097,000
1,10055,70134,000
1,10056,70133,000
1,10057,73052,H
1,10057,77525,Y
1,10057,78685,D
1,10057,79939,9
1,10057,80668,B
1,10057,81642,K
1,10057,82580,J
1,10057,84479,E
1,10057,86211,U
1,10057,87054,V
1,10057,88751,I
1,10057,90563,A
1,10057,94187,O
1,10057,94993,Q
1,10057,96425,R
1,10057,97390,T
1,10057,98783,S
1,10057,100026,L
1,10057,101029,M
1,10057,102371,P
1,10058,73182,H
1,10058,77675,Y
1,10058,78827,D
1,10058,80078,9
1,10058,80836,B
1,10058,81783,K
1,10058,82720,J
1,10058,84570,E
1,10058,85866,U
1,10058,87277,V
1,10058,88852,I
1,10058,90700,A
1,10058,94334,O
1,10058,95081,Q
1,10058,96648,R
1,10058,97697,T
1,10058,99160,S
1,10058,100338,L
1,10058,101303,M
1,10058,102635,P
1,10059,73080,H
1,10059,74031,H 896
1,10059,74301,H 897
1,10059,78241,Y 896
1,10059,78705,D 880
1,10059,80697,B 850
1,10059,81905,K 860
1,10059,83438,J 820
1,10059,84931,E 810
1,10059,85843,U 830
1,10059,87810,U 831
1,10059,87887,V 889
1,10059,88297,U 832
1,10059,89129,I 001
1,10059,91018,A 873
1,10059,91023,A 874
1,10059,95582,O 820
1,10059,95764,Q 860
1,10059,97870,R 880
1,10059,99430,S 830
1,10059,99431,S 831
1,10059,101528,L 810
1,10059,106464,A 871
1,10059,109688,I 840
1,10059,119611,P 889
1,10060,73079,H
1,10060,73775,H 896
1,10060,74464,H 897
1,10060,77693,Y 896
1,10060,78708,D 880
1,10060,80696,B 850
1,10060,82113,K 860
1,10060,83437,J 820
1,10060,84628,E 810
1,10060,85842,U 830
1,10060,87808,U 831
1,10060,89128,I 001
1,10060,89608,U 832
1,10060,91017,A 873
1,10060,91022,A 874
1,10060,95148,Q 860
1,10060,95804,O 820
1,10060,96663,R 880
1,10060,99427,S 830
1,10060,99428,S 831
1,10060,100127,L 810
1,10060,106637,P 889
1,10060,110347,I 840
1,10060,112434,A
1,10060,124419,S 832
1,10061,73415,H
1,10061,77942,Y
1,10061,78700,D
1,10061,79964,9
1,10061,80691,B
1,10061,81884,K
1,10061,82813,J
1,10061,84774,E
1,10061,86032,U
1,10061,87278,V
1,10061,89082,I 001
1,10061,90923,A
1,10061,94551,O
1,10061,95375,Q
1,10061,96869,R
1,10061,97698,T
1,10061,99161,S
1,10061,100339,L
1,10061,101304,M
1,10061,102636,P
1,10061,109368,I
1,10062,74373,H 896
1,10062,78165,Y 896
1,10062,81888,B 850
1,10062,84770,E 810
1,10062,98394,T 850
1,10062,101968,L 810
1,10062,113813,H
1,10063,73391,H
1,10063,74019,H 999
1,10063,76715,H 896
1,10063,76716,H 897
1,10063,80941,B
1,10063,85098,E 999
1,10063,85304,E
1,10063,89034,I
1,10063,90063,I 001
1,10063,90064,I 002
1,10063,90065,I 003
1,10063,90066,I 004
1,10063,97759,T
1,10064,73386,H
1,10064,74018,H 999
1,10064,77837,Y 999
1,10064,78073,Y
1,10064,80938,B
1,10064,83547,J
1,10064,84727,E 999
1,10064,89349,I
1,10064,97760,T
1,10064,100413,L
1,10064,107681,S
1,10064,107850,O
1,10064,107869,A
1,10064,107908,R
1,10064,107940,Q
1,10065,74169,H 896
1,10065,74170,H 897
1,10065,77836,Y 896
1,10065,80936,B 850
1,10065,83943,J 820
1,10065,84725,E 810
1,10065,89344,I 001
1,10065,89345,I 002
1,10065,89346,I 003
1,10065,91376,I 004
1,10065,91720,A 871
1,10065,91721,A 872
1,10065,91748,V 889
1,10065,95608,O 820
1,10065,96029,Q 860
1,10065,97746,T 850
1,10065,100401,L 810
1,10065,100639,A 873
1,10065,101991,M 360
1,10065,108722,P 889
1,10065,109825,I 840
1,10065,112526,A
1,10065,113812,H
1,10066,73382,H
1,10066,73883,H 896
1,10066,73884,H 897
1,10066,77818,Y 896
1,10066,80929,B 850
1,10066,84719,E 810
1,10066,89331,I 001
1,10066,89333,I 002
1,10066,89334,I 003
1,10066,89336,I 004
1,10066,89722,V 889
1,10066,89803,J 820
1,10066,91427,A 871
1,10066,91808,A 872
1,10066,95607,O 820
1,10066,97747,T 850
1,10066,100402,L 810
1,10066,103397,P 889
1,10066,105291,R 880
1,10066,107678,S 830
1,10066,107936,Q 860
1,10066,109711,I 840
1,10066,112527,A
1,10066,137828,T 851
1,10067,73370,H
1,10067,73867,H 896
1,10067,73869,H 897
1,10067,77806,Y 896
1,10067,80914,B 850
1,10067,81947,K 860
1,10067,83545,J 820
1,10067,84710,E 810
1,10067,87313,V 889
1,10067,89312,I 001
1,10067,89313,I 002
1,10067,89314,I 003
1,10067,89315,I 004
1,10067,91144,A 871
1,10067,91145,A 872
1,10067,92161,A 873
1,10067,94418,O 820
1,10067,96028,Q 860
1,10067,97742,T 850
1,10067,100396,L 810
1,10067,101766,M 360
1,10067,102675,P 889
1,10067,105289,R 880
1,10067,107203,S 830
1,10067,109499,I 840
1,10067,112523,A
1,10067,112629,R 882
1,10067,128003,S 832
1,10067,137827,T 851
1,10068,73366,H
1,10068,74013,H 999
1,10068,77800,Y 999
1,10068,78069,Y
1,10068,78927,D
1,10068,80906,B
1,10068,81943,K
1,10068,83493,J
1,10068,84709,E 999
1,10068,85301,E
1,10068,85992,U
1,10068,87160,V
1,10068,89008,I
1,10068,90855,A
1,10068,94416,O
1,10068,95233,Q
1,10068,96741,R
1,10068,97599,T
1,10068,99016,S
1,10068,100214,L
1,10068,101194,M
1,10068,102520,P
1,10069,73318,H
1,10069,73998,H 999
1,10069,77765,Y 999
1,10069,78055,Y
1,10069,78885,D
1,10069,80879,B
1,10069,81929,K
1,10069,83480,J
1,10069,84665,E 999
1,10069,85286,E
1,10069,85972,U
1,10069,87107,V
1,10069,88963,I
1,10069,91122,A
1,10069,94380,O
1,10069,95192,Q
1,10069,96700,R
1,10069,97527,T
1,10069,98938,S
1,10069,100141,L
1,10069,101678,M
1,10069,102460,P
1,10070,73289,H
1,10070,73807,H 896
1,10070,73809,H 897
1,10070,78117,Y 896
1,10070,78119,Y 897
1,10070,80855,B 850
1,10070,83970,J 820
1,10070,84648,E 810
1,10070,87995,V 889
1,10070,90775,A 871
1,10070,90777,A 872
1,10070,91323,I 001
1,10070,91325,I 002
1,10070,91327,I 003
1,10070,91329,I 004
1,10070,92579,A 873
1,10070,92881,K 860
1,10070,95589,O 820
1,10070,96025,Q 860
1,10070,97752,T 850
1,10070,101591,L 810
1,10070,101977,M 360
1,10070,104200,P 889
1,10070,109714,I 840
1,10070,112407,S 832
1,10070,112530,A
1,10070,124430,S 830
1,10071,89231,I 001
1,10073,73265,H
1,10073,73776,H 896
1,10073,73777,H 897
1,10073,77694,Y 896
1,10073,80840,B 850
1,10073,84629,E 810
1,10073,85939,U 830
1,10073,87865,V 889
1,10073,89223,I 001
1,10073,89224,I 002
1,10073,89225,I 003
1,10073,89226,I 004
1,10073,89952,J 820
1,10073,91516,A 873
1,10073,91564,K 860
1,10073,93715,D 880
1,10073,96903,Q 860
1,10073,97513,T 850
1,10073,99632,S 830
1,10073,101598,L 810
1,10073,101921,M 360
1,10073,103452,A 874
1,10073,103761,R 880
1,10073,104182,P 889
1,10073,106558,A 871
1,10073,109786,I 840
1,10073,112435,A
1,10077,73073,H
1,10077,77938,Y
1,10077,78300,D
1,10077,79567,9
1,10077,80318,B
1,10077,81661,K
1,10077,82599,J
1,10077,84496,E
1,10077,86222,U
1,10077,87025,V
1,10077,88775,I
1,10077,90582,A
1,10077,94206,O
1,10077,95012,Q
1,10077,96444,R
1,10077,97360,T
1,10077,98754,S
1,10077,99998,L
1,10077,101002,M
1,10077,102344,P
1,10078,72741,H
1,10078,77204,Y
1,10078,78299,D
1,10078,79566,9
1,10078,80317,B
1,10078,81341,K
1,10078,82285,J
1,10078,84238,E
1,10078,85675,U
1,10078,87024,V
1,10078,88450,I
1,10078,90235,A
1,10078,93866,O
1,10078,94658,Q
1,10078,96110,R
1,10078,97359,T
1,10078,98753,S
1,10078,99997,L
1,10078,101001,M
1,10078,102343,P
1,10080,73071,H
1,10080,77936,Y
1,10080,78297,D
1,10080,79564,9
1,10080,80315,B
1,10080,81659,K
1,10080,82597,J 820
1,10080,84494,E
1,10080,86954,V
1,10080,87782,U
1,10080,88773,I
1,10080,90580,A
1,10080,94204,O 820
1,10080,95010,Q
1,10080,96442,R
1,10080,97290,T
1,10080,98684,S
1,10080,99929,L
1,10080,100931,M
1,10080,102273,P
1,10080,139762,O
1,10081,72894,H
1,10081,77385,Y
1,10081,78296,D
1,10081,79563,9
1,10081,80314,B
1,10081,81497,K
1,10081,82440,J
1,10081,84358,E
1,10081,85741,U
1,10081,86682,V
1,10081,88611,I
1,10081,90417,A
1,10081,94037,O
1,10081,94836,Q
1,10081,96280,R
1,10081,97021,T
1,10081,98416,S
1,10081,99660,L
1,10081,100656,M
1,10081,102011,P
1,10082,72862,H
1,10082,77358,Y
1,10082,78295,D
1,10082,79562,9
1,10082,80313,B
1,10082,81470,K
1,10082,82412,J
1,10082,84334,E
1,10082,85738,U
1,10082,86681,V
1,10082,88584,I
1,10082,90390,A
1,10082,94008,O
1,10082,94806,Q
1,10082,96253,R
1,10082,97020,T
1,10082,98415,S
1,10082,99659,L
1,10082,100655,M
1,10082,102010,P
1,10083,72903,H
1,10083,78089,Y
1,10083,80559,B
1,10083,83937,J
1,10083,84365,E
1,10083,87990,V
1,10083,90425,A
1,10083,91302,I
1,10083,92879,K
1,10083,95566,O
1,10083,96018,Q
1,10083,97378,T
1,10083,100016,L
1,10083,101976,M
1,10083,104149,P
1,10084,104055,S
1,10084,104148,P
1,10084,105251,R
1,10084,106195,H
1,10084,106429,L
1,10084,106538,A
1,10084,107086,T
1,10084,108547,M
1,10084,108610,Q
1,10084,109247,I
1,10085,72681,H
1,10085,77154,Y
1,10085,78328,D
1,10085,79575,9
1,10085,80338,B
1,10085,81263,K
1,10085,82206,J
1,10085,84198,E
1,10085,86064,U
1,10085,86980,V
1,10085,88374,I
1,10085,90170,A
1,10085,93805,O
1,10085,94601,Q
1,10085,96054,R
1,10085,97316,T
1,10085,98710,S
1,10085,99954,L
1,10085,100957,M
1,10085,102298,P
1,10086,73069,H
1,10086,77934,Y
1,10086,78291,D
1,10086,79558,9
1,10086,80309,B
1,10086,81657,K
1,10086,82595,J
1,10086,84492,E
1,10086,85226,E 810
1,10086,86219,U
1,10086,87036,V
1,10086,88771,I
1,10086,90578,A
1,10086,94202,O
1,10086,95008,Q
1,10086,96440,R
1,10086,97370,T
1,10086,98764,S
1,10086,100008,L
1,10086,101012,M
1,10086,102354,P
1,10087,73070,H
1,10087,77935,Y
1,10087,78292,D
1,10087,79559,9
1,10087,80310,B
1,10087,81658,K
1,10087,82596,J
1,10087,84493,E
1,10087,86220,U
1,10087,87037,V
1,10087,88772,I
1,10087,90579,A
1,10087,94203,O
1,10087,95009,Q
1,10087,96441,R
1,10087,97371,T
1,10087,98765,S
1,10087,100009,L
1,10087,101013,M
1,10087,102355,P
1,10089,72860,H
1,10089,77356,Y
1,10089,78294,D
1,10089,79561,9
1,10089,80312,B
1,10089,81468,K
1,10089,82407,J
1,10089,84332,E
1,10089,85736,U
1,10089,86678,V
1,10089,88582,I
1,10089,90387,A
1,10089,94006,O
1,10089,94804,Q
1,10089,96251,R
1,10089,97017,T
1,10089,98412,S
1,10089,99656,L
1,10089,100652,M
1,10089,102007,P
1,10091,73053,H
1,10091,77526,Y
1,10091,78686,D
1,10091,79940,9
1,10091,80669,B
1,10091,81643,K
1,10091,82581,J
1,10091,84480,E
1,10091,86212,U
1,10091,87055,V
1,10091,88752,I
1,10091,90564,A
1,10091,94188,O
1,10091,94994,Q
1,10091,96426,R
1,10091,97391,T
1,10091,98784,S
1,10091,100027,L
1,10091,101030,M
1,10091,102372,P
1,10092,73054,H
1,10092,77527,Y
1,10092,78687,D
1,10092,79941,9
1,10092,80670,B
1,10092,81644,K
1,10092,82582,J
1,10092,84481,E
1,10092,86213,U
1,10092,87052,V
1,10092,88753,I
1,10092,90565,A
1,10092,94189,O
1,10092,94995,Q
1,10092,96427,R
1,10092,97388,T
1,10092,98781,S
1,10092,100024,L
1,10092,101027,M
1,10092,102369,P
1,10093,73055,H
1,10093,77528,Y
1,10093,78688,D
1,10093,79942,9
1,10093,80671,B
1,10093,81645,K
1,10093,82583,J
1,10093,84482,E
1,10093,87053,V
1,10093,87547,U
1,10093,88754,I
1,10093,90057,I 004
1,10093,90566,A
1,10093,94190,O
1,10093,94996,Q
1,10093,96428,R
1,10093,97389,T
1,10093,98782,S
1,10093,100025,L
1,10093,101028,M
1,10093,102370,P
1,10094,73056,H
1,10094,77529,Y
1,10094,78689,D
1,10094,79943,9
1,10094,81087,B
1,10094,81647,K
1,10094,82584,J
1,10094,84484,E
1,10094,86932,V
1,10094,87761,U
1,10094,88755,I
1,10094,90567,A
1,10094,94192,O
1,10094,94998,Q
1,10094,96430,R
1,10094,97268,T
1,10094,98662,S
1,10094,99907,L
1,10094,100909,M
1,10094,102251,P
1,10095,73057,H
1,10095,77530,Y
1,10095,78690,D
1,10095,79944,9
1,10095,80672,B
1,10095,81646,K
1,10095,82585,J
1,10095,84483,E
1,10095,86215,U
1,10095,87017,V
1,10095,88756,I
1,10095,90568,A
1,10095,94191,O
1,10095,94997,Q
1,10095,96429,R
1,10095,97352,T
1,10095,98746,S
1,10095,99990,L
1,10095,100994,M
1,10095,102336,P
1,10096,73058,H
1,10096,80673,B
1,10096,84485,E
1,10096,86216,U
1,10096,88758,I
1,10096,97384,T
1,10096,98777,S
1,10097,73059,H
1,10097,77531,Y
1,10097,78691,D
1,10097,79945,9
1,10097,80675,B
1,10097,81648,K
1,10097,82586,J
1,10097,84486,E
1,10097,86217,U
1,10097,87018,V
1,10097,88759,I
1,10097,90569,A
1,10097,94193,O
1,10097,94999,Q
1,10097,96431,R
1,10097,97353,T
1,10097,98747,S
1,10097,99991,L
1,10097,100995,M
1,10097,102337,P
1,10100,73061,H
1,10100,77532,Y
1,10100,78692,D
1,10100,79946,9
1,10100,80676,B
1,10100,81649,K
1,10100,82587,J
1,10100,84487,E
1,10100,86218,U
1,10100,87045,V
1,10100,88760,I
1,10100,90570,A
1,10100,94194,O
1,10100,95000,Q
1,10100,96432,R
1,10100,97380,T
1,10100,98773,S
1,10100,100018,L
1,10100,101021,M
1,10100,102363,P
1,10101,73062,H
1,10101,77914,Y
1,10101,78979,D
1,10101,79953,9
1,10101,80677,B
1,10101,81650,K
1,10101,82588,J
1,10101,84489,E
1,10101,85822,U
1,10101,86864,V
1,10101,88764,I
1,10101,90571,A
1,10101,94195,O
1,10101,95001,Q
1,10101,96433,R
1,10101,97200,T
1,10101,98595,S
1,10101,99839,L
1,10101,100833,M
1,10101,102182,P
1,10102,73063,H
1,10102,77915,Y
1,10102,78980,D
1,10102,79954,9
1,10102,80678,B
1,10102,81651,K
1,10102,82589,J
1,10102,84490,E
1,10102,86955,V
1,10102,87783,U 830
1,10102,88765,I
1,10102,90572,A
1,10102,94196,O
1,10102,95002,Q
1,10102,96434,R
1,10102,97291,T
1,10102,98685,S 830
1,10102,99930,L
1,10102,100932,M
1,10102,102274,P
1,10102,110609,S
1,10103,73064,H
1,10103,77916,Y
1,10103,78981,D
1,10103,79955,9
1,10103,80679,B
1,10103,81652,K
1,10103,82590,J
1,10103,84491,E
1,10103,86956,V
1,10103,87784,U 831
1,10103,88766,I
1,10103,90573,A
1,10103,94197,O
1,10103,95003,Q
1,10103,96435,R
1,10103,97292,T
1,10103,98686,S 831
1,10103,99931,L
1,10103,100933,M
1,10103,102275,P
1,10103,110610,S
1,10104,72655,H
1,10104,77170,Y
1,10104,78304,D
1,10104,79592,9
1,10104,80322,B
1,10104,81280,K
1,10104,82227,J
1,10104,84205,E
1,10104,85646,U
1,10104,86720,V
1,10104,88391,I
1,10104,90187,A
1,10104,93821,O
1,10104,94617,Q
1,10104,96070,R
1,10104,97058,T
1,10104,98453,S
1,10104,99697,L
1,10104,100693,M
1,10104,102048,P
1,10105,72656,H
1,10105,77171,Y
1,10105,78305,D
1,10105,79593,9
1,10105,80323,B
1,10105,81281,K
1,10105,82228,J
1,10105,84206,E
1,10105,85647,U
1,10105,86721,V
1,10105,88392,I
1,10105,90188,A
1,10105,93822,O
1,10105,94618,Q
1,10105,96071,R
1,10105,97059,T
1,10105,98454,S
1,10105,99698,L
1,10105,100694,M
1,10105,102049,P
1,10106,72657,H
1,10106,77172,Y
1,10106,78306,D
1,10106,79594,9
1,10106,80324,B
1,10106,81282,K
1,10106,82229,J
1,10106,84207,E
1,10106,85648,U
1,10106,86683,V
1,10106,88393,I
1,10106,90189,A
1,10106,93823,O
1,10106,94619,Q
1,10106,96072,R
1,10106,97022,T
1,10106,98417,S
1,10106,99661,L
1,10106,100657,M
1,10106,102012,P
1,10107,72659,H
1,10107,77174,Y
1,10107,78308,D
1,10107,79596,9
1,10107,80326,B
1,10107,81284,K
1,10107,82231,J
1,10107,84209,E
1,10107,85650,U
1,10107,86688,V
1,10107,88395,I
1,10107,90191,A
1,10107,93825,O
1,10107,94621,Q
1,10107,96074,R
1,10107,97027,T
1,10107,98422,S
1,10107,99666,L
1,10107,100662,M
1,10107,102017,P
1,10108,72660,H
1,10108,77175,Y
1,10108,78309,D
1,10108,79597,9
1,10108,80327,B
1,10108,81285,K
1,10108,82232,J
1,10108,84210,E
1,10108,85651,U
1,10108,86684,V
1,10108,88396,I
1,10108,90192,A
1,10108,93826,O
1,10108,94622,Q
1,10108,96075,R
1,10108,97023,T
1,10108,98418,S
1,10108,99662,L
1,10108,100658,M
1,10108,102013,P
1,10109,72661,H
1,10109,77176,Y
1,10109,78310,D
1,10109,79598,9
1,10109,80328,B
1,10109,81286,K
1,10109,82233,J
1,10109,84211,E
1,10109,85652,U
1,10109,86685,V
1,10109,88397,I
1,10109,90193,A
1,10109,93827,O
1,10109,94623,Q
1,10109,96076,R
1,10109,97024,T
1,10109,98419,S
1,10109,99663,L
1,10109,100659,M
1,10109,102014,P
1,10110,72662,H
1,10110,77177,Y
1,10110,78311,D
1,10110,79599,9
1,10110,80329,B
1,10110,81287,K
1,10110,82234,J
1,10110,84212,E
1,10110,85653,U
1,10110,86686,V
1,10110,88398,I
1,10110,90194,A
1,10110,93828,O
1,10110,94624,Q
1,10110,96077,R
1,10110,97025,T
1,10110,98420,S
1,10110,99664,L
1,10110,100660,M
1,10110,102015,P
1,10111,72663,H
1,10111,77178,Y
1,10111,78312,D
1,10111,79600,9
1,10111,80330,B
1,10111,81288,K
1,10111,82235,J
1,10111,84213,E
1,10111,85654,U
1,10111,86687,V
1,10111,88399,I
1,10111,90195,A
1,10111,93829,O
1,10111,94625,Q
1,10111,96078,R
1,10111,97026,T
1,10111,98421,S
1,10111,99665,L
1,10111,100661,M
1,10111,102016,P
1,10112,72665,H
1,10112,77180,Y
1,10112,78313,D
1,10112,79601,9
1,10112,80332,B
1,10112,81290,K
1,10112,82236,J
1,10112,84214,E
1,10112,85655,U
1,10112,86689,V
1,10112,88401,I
1,10112,90197,A
1,10112,93831,O
1,10112,94627,Q
1,10112,96080,R
1,10112,97028,T
1,10112,98423,S
1,10112,99667,L
1,10112,100663,M
1,10112,102018,P
1,10114,72670,H
1,10114,77182,Y
1,10114,78316,D
1,10114,79603,9
1,10114,80354,B
1,10114,81292,K
1,10114,82238,J
1,10114,84216,E
1,10114,86076,U
1,10114,86972,V
1,10114,88404,I
1,10114,90199,A
1,10114,93833,O
1,10114,94629,Q
1,10114,96082,R
1,10114,97308,T
1,10114,98702,S
1,10114,99947,L
1,10114,100949,M
1,10114,102291,P
1,10115,72683,H
1,10115,77155,Y
1,10115,78329,D
1,10115,79576,9
1,10115,80339,B
1,10115,81265,K
1,10115,82212,J
1,10115,84200,E
1,10115,85641,U
1,10115,87049,V
1,10115,88376,I
1,10115,90172,A
1,10115,93806,O
1,10115,94602,Q
1,10115,96055,R
1,10115,97383,T
1,10115,98776,S
1,10115,100021,L
1,10115,101024,M
1,10115,102366,P
1,10116,84217,E
1,10118,72673,H
1,10118,77185,Y
1,10118,78319,D
1,10118,79606,9
1,10118,80357,B
1,10118,81295,K
1,10118,82241,J
1,10118,84219,E
1,10118,86079,U
1,10118,86921,V
1,10118,88407,I
1,10118,90202,A
1,10118,93836,O
1,10118,94632,Q
1,10118,96085,R
1,10118,97257,T
1,10118,98651,S
1,10118,99896,L
1,10118,100898,M
1,10118,102240,P
1,10119,72674,H
1,10119,77186,Y
1,10119,78320,D
1,10119,79607,9
1,10119,80358,B
1,10119,81296,K
1,10119,82242,J
1,10119,84220,E
1,10119,86080,U
1,10119,86922,V
1,10119,88408,I
